message_id,user_id,cp_name,source,cp_id,ai_chat_id,sender_type,message_content,actual_created_at
"668,779","10,966,016",Job Bootcamp Data Analytics Live | 26 Nov 2025,classroom,"35,337","130,602",ai,"Could you please clarify what you mean by ""abhishek""? Are you referring to a person related to your course, a faculty member, or something else within the Coding Ninjas platform?","30 Apr, 2026, 9:52 PM"
"668,866","10,966,016",Job Bootcamp Data Analytics Live | 26 Nov 2025,classroom,"35,337","130,602",user,ab ,"30 Apr, 2026, 10:41 PM"
"668,867","10,966,016",Job Bootcamp Data Analytics Live | 26 Nov 2025,classroom,"35,337","130,602",ai,"Could you please clarify what you mean by ""ab""? Are you asking about a topic, a feature, or someone specific in your course or classroom?","30 Apr, 2026, 10:41 PM"
"668,334","5,888,537",Job Bootcamp DA Live | 10 Nov 2024(B),classroom,"34,577","131,898",user,mtlb,"30 Apr, 2026, 5:54 PM"
"668,335","5,888,537",Job Bootcamp DA Live | 10 Nov 2024(B),classroom,"34,577","131,898",ai,"After 21 months, you won’t be able to view course videos or notes, but you can still solve coding problems and quizzes, and your certificates will always be available to download. Is there anything else I can help with?","30 Apr, 2026, 5:54 PM"
"666,551","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",user,"Hi Riddhi, can we connect sometime tomorrow","29 Apr, 2026, 8:03 PM"
"666,552","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",ai,Hi tanu gupta! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"29 Apr, 2026, 8:03 PM"
"666,555","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",user,need to connect with RM,"29 Apr, 2026, 8:04 PM"
"666,556","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",ai,"Sure! Before I connect you, let me see if I can help — what's the issue you're facing?","29 Apr, 2026, 8:04 PM"
"666,558","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",user,queries regarding pending assignments and case study submission,"29 Apr, 2026, 8:05 PM"
"666,559","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",ai,"Thanks for sharing that! Could you clarify what you need help with regarding pending assignments and case study submission—are you facing issues with access, submission deadlines, or something else?","29 Apr, 2026, 8:05 PM"
"666,562","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",user,submission dates,"29 Apr, 2026, 8:06 PM"
"666,563","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",ai,"You can find the exact submission dates for your assignments and case study right below each item in your course. Just check under the assignment or project in your Study Area, and the due date will be clearly displayed. Don’t worry if you miss it—late submissions are always allowed, so you won’t lose access to submit your work.

Is there anything else you need help with regarding assignments or case studies?","29 Apr, 2026, 8:06 PM"
"666,567","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",user,ok,"29 Apr, 2026, 8:07 PM"
"666,568","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",ai,Is there anything else I can help with?,"29 Apr, 2026, 8:07 PM"
"666,569","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",user,thanks,"29 Apr, 2026, 8:07 PM"
"666,570","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",ai,Was this helpful?,"29 Apr, 2026, 8:07 PM"
"666,571","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",user,yes,"29 Apr, 2026, 8:08 PM"
"666,574","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",ai,I'm glad I could help! Please drop your feedback from 1 to 5 to help us improve.,"29 Apr, 2026, 8:08 PM"
"666,575","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",user,5,"29 Apr, 2026, 8:08 PM"
"666,576","11,473,326",Job Bootcamp Data Analytics Live | 18 Feb 2026,whatsapp,"35,606","134,096",ai,Happy learning! 🎯 How can I assist you with your Coding Ninjas classroom today?,"29 Apr, 2026, 8:08 PM"
"667,837","8,136,395",Job Bootcamp Data Analytics Live | 07 Jan 2026 (A),classroom,"35,451","134,334",user,how to prepare for a mock interview,"30 Apr, 2026, 12:58 PM"
"667,838","8,136,395",Job Bootcamp Data Analytics Live | 07 Jan 2026 (A),classroom,"35,451","134,334",ai,"To prepare for a mock interview, review common interview questions related to your field, practice solving them under timed conditions, and focus on clear communication. Mock interviews help you gain confidence, receive personalized feedback, and improve your answers for real interviews—you can book one through the '1:1 session' section in your dashboard .","30 Apr, 2026, 12:58 PM"
"669,117","10,601,149",Job Bootcamp Data Analytics Live | 10 Sep 2025,classroom,"35,127","134,347",user,I have completed my excel module but didn't achieve an excel badge but I have received an internship opportunity by coding ninjas. ,"1 May, 2026, 2:30 AM"
"669,118","10,601,149",Job Bootcamp Data Analytics Live | 10 Sep 2025,classroom,"35,127","134,347",ai,"If you completed your Excel module but didn’t receive the Excel badge, it’s usually because some badge requirements may not have been fully met—such as scoring at least 80% in the module and completing a mock interview (with a Strong Hire or two Weak Hires outcomes). Receiving an internship opportunity through Coding Ninjas can still happen based on your overall progress and profile, even if a specific badge isn’t awarded yet. 

If you’re sure you fulfilled all badge criteria, would you like me to connect you with your Relationship Manager (RM) to look into your badge status?","1 May, 2026, 2:31 AM"
"669,119","10,601,149",Job Bootcamp Data Analytics Live | 10 Sep 2025,classroom,"35,127","134,347",user,Yes I contact with rm cause im thinking if I join this internship then will I able to apply for further jobs by coding ninjas ,"1 May, 2026, 2:33 AM"
"669,120","10,601,149",Job Bootcamp Data Analytics Live | 10 Sep 2025,classroom,"35,127","134,347",ai,I'll connect you with your Relationship Manager (RM) who can clarify if joining this internship will affect your eligibility to apply for more jobs through Coding Ninjas. Would you like me to create a ticket for your RM to get in touch with you?,"1 May, 2026, 2:33 AM"
"669,121","10,601,149",Job Bootcamp Data Analytics Live | 10 Sep 2025,classroom,"35,127","134,347",user,Yes,"1 May, 2026, 2:33 AM"
"669,122","10,601,149",Job Bootcamp Data Analytics Live | 10 Sep 2025,classroom,"35,127","134,347",ai,We have created a ticket for the issue and your Relationship Manager (RM) should connect with you within 24–48 working hours. Is there anything else I can help you with?,"1 May, 2026, 2:33 AM"
"669,123","10,601,149",Job Bootcamp Data Analytics Live | 10 Sep 2025,classroom,"35,127","134,347",user,No,"1 May, 2026, 2:34 AM"
"669,124","10,601,149",Job Bootcamp Data Analytics Live | 10 Sep 2025,classroom,"35,127","134,347",ai,Was this helpful?,"1 May, 2026, 2:34 AM"
"667,679","2,525,226",Job Bootcamp Data Analytics Live | 12 Nov 2025,classroom,"35,306","134,497",user,Hi i want a call back,"30 Apr, 2026, 11:59 AM"
"665,646","11,795,749",Job Bootcamp Data Analytics Live | 11 Feb 2026,classroom,"35,604","134,870",user,I DNT WANT TO CONTINUE THAT COURSE BECAUSE SOME PERSONAL ISSUES PLEASE HELP ME OUT ,"29 Apr, 2026, 11:10 AM"
"667,369","11,337,271",Software Development Job Bootcamp with GenAI Certification | Spring Boot | Blended | 05 Mar 2026,whatsapp,"35,721","135,226",user,"Hi Radhika I'm getting some messages on WhatsApp regarding some company placement opportunities 
But they all are of less than my current package do I need to fill them?","30 Apr, 2026, 10:16 AM"
"667,370","11,337,271",Software Development Job Bootcamp with GenAI Certification | Spring Boot | Blended | 05 Mar 2026,whatsapp,"35,721","135,226",ai,"You aren't required to apply for every opportunity shared on WhatsApp, especially if the offered packages are below your current one. The placements cell sends a wide range of opportunities so all students have options, but you should prioritize those that align with your expectations and growth. If you want, you can skip filling out applications that don't match your preferences. If you’d like advice on evaluating offers or want tips on identifying the right opportunities, let me know!","30 Apr, 2026, 10:16 AM"
"667,419","11,337,271",Software Development Job Bootcamp with GenAI Certification | Spring Boot | Blended | 05 Mar 2026,whatsapp,"35,721","135,226",user,When will I get higher salary options?,"30 Apr, 2026, 10:27 AM"
"667,420","11,337,271",Software Development Job Bootcamp with GenAI Certification | Spring Boot | Blended | 05 Mar 2026,whatsapp,"35,721","135,226",ai,"Higher salary options are generally shared as you advance through your course and meet key criteria set by the placement cell, such as completing mandatory modules or mock interviews. Opportunities with higher packages usually come up for students who actively engage in course activities, showcase strong skills, and are nearing course completion. Keep progressing consistently, and you’ll see more premium job listings becoming available—especially as you build your profile and skills. 

If you want to know about current eligibility or how to access higher-paying jobs, let me know!","30 Apr, 2026, 10:27 AM"
"667,425","11,337,271",Software Development Job Bootcamp with GenAI Certification | Spring Boot | Blended | 05 Mar 2026,whatsapp,"35,721","135,226",user,Yes I want to know,"30 Apr, 2026, 10:28 AM"
"667,426","11,337,271",Software Development Job Bootcamp with GenAI Certification | Spring Boot | Blended | 05 Mar 2026,whatsapp,"35,721","135,226",ai,"To help you best, could you share which course you're enrolled in and if you've already completed any placement eligibility steps (like mandatory modules or mock interviews)? This way I can guide you on how to unlock higher-paying job opportunities specific to your current stage. Let me know!","30 Apr, 2026, 10:28 AM"
"667,432","11,337,271",Software Development Job Bootcamp with GenAI Certification | Spring Boot | Blended | 05 Mar 2026,whatsapp,"35,721","135,226",user,Web development,"30 Apr, 2026, 10:29 AM"
"667,433","11,337,271",Software Development Job Bootcamp with GenAI Certification | Spring Boot | Blended | 05 Mar 2026,whatsapp,"35,721","135,226",ai,"Thanks for sharing your course—Web Development. To access higher-paying job opportunities through the placements cell, you’ll typically need to complete these steps:

1. Finish your core modules and mandatory assignments.
2. Appear for mock interviews as required.
3. Actively participate in coding and project assessments.
4. Keep your profile and resume updated on the platform.

Once you meet these criteria, you’ll start receiving notifications about premium companies offering higher salary packages. If you’d like me to check any specific platform features or eligibility details for the Web Development track, please mention what info you’re looking for.","30 Apr, 2026, 10:29 AM"
"668,785","2,164,691",Software Development Job Bootcamp with GenAI Certification | Spring Boot | Blended | 05 Mar 2026,classroom,"35,721","135,512",user,"I've completed my  Batch: Web Development | Front End - HTML, CSS, so why is the next module still locked?","30 Apr, 2026, 10:03 PM"
"668,786","2,164,691",Software Development Job Bootcamp with GenAI Certification | Spring Boot | Blended | 05 Mar 2026,classroom,"35,721","135,512",ai,"The next module unlocks automatically once you've completed at least 80% of your current module. If you've already crossed 80% and the module is still locked, let me know and I can help escalate this to your Relationship Manager (RM) as a technical issue . Have you completed at least 80% of your current module?","30 Apr, 2026, 10:03 PM"
